,item,year,tonnes_exported
10368,peppers,2004,8562.0
10369,peppers,2005,9222.0
10370,peppers,2006,4858.0
10371,peppers,2007,6364.0
10372,peppers,2008,5384.0
10373,peppers,2009,8684.0
10374,peppers,2010,2287.0
10375,peppers,2011,380.0
10376,peppers,2012,3206.0
10377,peppers,2013,1805.0
10378,peppers,2014,1769.0
10379,peppers,2015,1580.0
10380,peppers,2016,1030.0
10381,peppers,2017,2073.0
10382,peppers,2018,2200.0
10383,peppers,2019,2858.0
10427,persimmons,2004,802.0
10428,persimmons,2005,842.0
10429,persimmons,2006,995.0
10430,persimmons,2007,864.0
10431,persimmons,2008,1724.0
10432,persimmons,2009,989.0
10433,persimmons,2010,662.0
10434,persimmons,2011,673.0
10435,persimmons,2012,222.0
10436,persimmons,2013,207.0
10437,persimmons,2014,257.0
10438,persimmons,2015,291.0
10439,persimmons,2016,88.0
10440,persimmons,2017,301.0
10441,persimmons,2018,203.0
10442,persimmons,2019,282.0
10486,pet food,2004,35602.0
10487,pet food,2005,39109.0
10488,pet food,2006,34222.0
10489,pet food,2007,26942.0
10490,pet food,2008,28494.0
10491,pet food,2009,23334.0
10492,pet food,2010,20285.0
10493,pet food,2011,20691.0
10494,pet food,2012,22740.0
10495,pet food,2013,19035.0
10496,pet food,2014,17616.0
10497,pet food,2015,22540.0
10498,pet food,2016,47178.0
10499,pet food,2017,52189.0
10500,pet food,2018,40956.0
10501,pet food,2019,41416.0
10545,pig,2004,830785.0
10546,pig,2005,1086364.0
10547,pig,2006,873663.0
10548,pig,2007,1017532.0
10549,pig,2008,927524.0
10550,pig,2009,974193.0
10551,pig,2010,880320.0
10552,pig,2011,843701.0
10553,pig,2012,918396.0
10554,pig,2013,832766.0
10555,pig,2014,819047.0
10556,pig,2015,833054.0
10557,pig,2016,1042117.0
10558,pig,2017,1016879.0
10559,pig,2018,957551.0
10560,pig,2019,1110520.0
10604,pineapples,2004,24405.0
10605,pineapples,2005,19979.0
10606,pineapples,2006,22763.0
10607,pineapples,2007,36856.0
10608,pineapples,2008,32651.0
10609,pineapples,2009,19936.0
10610,pineapples,2010,1994.0
10611,pineapples,2011,2445.0
10612,pineapples,2012,1501.0
10613,pineapples,2013,1302.0
10614,pineapples,2014,1448.0
10615,pineapples,2015,1823.0
10616,pineapples,2016,3223.0
10617,pineapples,2017,4050.0
10618,pineapples,2018,1693.0
10619,pineapples,2019,2349.0
10663,pistachios,2004,0.0
10664,pistachios,2005,0.0
10665,pistachios,2006,6.0
10666,pistachios,2007,0.0
10667,pistachios,2008,0.0
10668,pistachios,2009,1.0
10669,pistachios,2010,1.0
10670,pistachios,2011,0.0
10671,pistachios,2012,0.0
10672,pistachios,2013,2.0
10673,pistachios,2014,1.0
10674,pistachios,2015,2.0
10675,pistachios,2016,0.0
10676,pistachios,2017,0.0
10677,pistachios,2018,0.0
10678,pistachios,2019,2.0
10722,plantains and others,2004,0.0
10723,plantains and others,2005,0.0
10724,plantains and others,2006,0.0
10725,plantains and others,2007,0.0
10726,plantains and others,2008,0.0
10727,plantains and others,2009,0.0
10728,plantains and others,2010,0.0
10729,plantains and others,2011,0.0
10730,plantains and others,2012,2726.0
10731,plantains and others,2013,1239.0
10732,plantains and others,2014,483.0
10733,plantains and others,2015,630.0
10734,plantains and others,2016,794.0
10735,plantains and others,2017,464.0
10736,plantains and others,2018,667.0
10737,plantains and others,2019,1006.0
10781,plums and sloes,2004,17.0
10782,plums and sloes,2005,0.0
10783,plums and sloes,2006,0.0
10784,plums and sloes,2007,0.0
10785,plums and sloes,2008,19.0
10786,plums and sloes,2009,0.0
10787,plums and sloes,2010,0.0
10788,plums and sloes,2011,1.0
10789,plums and sloes,2012,1.0
10790,plums and sloes,2013,2.0
10791,plums and sloes,2014,2.0
10792,plums and sloes,2015,0.0
10793,plums and sloes,2016,0.0
10794,plums and sloes,2017,22.0
10795,plums and sloes,2018,2.0
10796,plums and sloes,2019,15.0
10840,plums dried (prunes),2004,1.0
10841,plums dried (prunes),2005,6.0
10842,plums dried (prunes),2006,16.0
10843,plums dried (prunes),2007,16.0
10844,plums dried (prunes),2008,16.0
10845,plums dried (prunes),2009,15.0
10846,plums dried (prunes),2010,16.0
10847,plums dried (prunes),2011,14.0
10848,plums dried (prunes),2012,5.0
10849,plums dried (prunes),2013,1.0
10850,plums dried (prunes),2014,1.0
10851,plums dried (prunes),2015,2.0
10852,plums dried (prunes),2016,4.0
10853,plums dried (prunes),2017,2.0
10854,plums dried (prunes),2018,2.0
10855,plums dried (prunes),2019,4.0
10899,poppy seed,2004,0.0
10900,poppy seed,2005,0.0
10901,poppy seed,2006,0.0
10902,poppy seed,2007,0.0
10903,poppy seed,2008,0.0
10904,poppy seed,2009,0.0
10905,poppy seed,2010,0.0
10906,poppy seed,2011,0.0
10907,poppy seed,2012,0.0
10908,poppy seed,2013,0.0
10909,poppy seed,2014,0.0
10910,poppy seed,2015,0.0
10911,poppy seed,2016,0.0
10912,poppy seed,2017,0.0
10913,poppy seed,2018,0.0
10914,poppy seed,2019,0.0
10958,potatoes,2004,34.0
10959,potatoes,2005,296.0
10960,potatoes,2006,43.0
10961,potatoes,2007,13296.0
10962,potatoes,2008,1161.0
10963,potatoes,2009,4355.0
10964,potatoes,2010,709.0
10965,potatoes,2011,3041.0
10966,potatoes,2012,298.0
10967,potatoes,2013,2025.0
10968,potatoes,2014,9244.0
10969,potatoes,2015,10725.0
10970,potatoes,2016,2477.0
10971,potatoes,2017,21045.0
10972,potatoes,2018,13032.0
10973,potatoes,2019,2677.0
11017,pulses,2004,2157.0
11018,pulses,2005,2328.0
11019,pulses,2006,7828.0
11020,pulses,2007,30988.0
11021,pulses,2008,2018.0
11022,pulses,2009,33072.0
11023,pulses,2010,4366.0
11024,pulses,2011,20469.0
11025,pulses,2012,43358.0
11026,pulses,2013,35322.0
11027,pulses,2014,65204.0
11028,pulses,2015,122644.0
11029,pulses,2016,45436.0
11030,pulses,2017,122945.0
11031,pulses,2018,152949.0
11032,pulses,2019,166273.0
11076,"pumpkins, squash and gourds",2004,0.0
11077,"pumpkins, squash and gourds",2005,0.0
11078,"pumpkins, squash and gourds",2006,0.0
11079,"pumpkins, squash and gourds",2007,0.0
11080,"pumpkins, squash and gourds",2008,0.0
11081,"pumpkins, squash and gourds",2009,0.0
11082,"pumpkins, squash and gourds",2010,0.0
11083,"pumpkins, squash and gourds",2011,0.0
11084,"pumpkins, squash and gourds",2012,77.0
11085,"pumpkins, squash and gourds",2013,276.0
11086,"pumpkins, squash and gourds",2014,1126.0
11087,"pumpkins, squash and gourds",2015,0.0
11088,"pumpkins, squash and gourds",2016,11383.0
11089,"pumpkins, squash and gourds",2017,4031.0
11090,"pumpkins, squash and gourds",2018,6559.0
11091,"pumpkins, squash and gourds",2019,7439.0
11135,"pyrethrum, dried",2004,0.0
11136,"pyrethrum, dried",2005,0.0
11137,"pyrethrum, dried",2006,0.0
11138,"pyrethrum, dried",2007,0.0
11139,"pyrethrum, dried",2008,0.0
11140,"pyrethrum, dried",2009,0.0
11141,"pyrethrum, dried",2010,0.0
11142,"pyrethrum, dried",2011,0.0
11143,"pyrethrum, dried",2012,0.0
11144,"pyrethrum, dried",2013,0.0
11145,"pyrethrum, dried",2014,0.0
11146,"pyrethrum, dried",2015,0.0
11147,"pyrethrum, dried",2016,0.0
11148,"pyrethrum, dried",2017,0.0
11149,"pyrethrum, dried",2018,0.0
11150,"pyrethrum, dried",2019,0.0
11194,"pyrethrum, extraction",2004,0.0
11195,"pyrethrum, extraction",2005,0.0
11196,"pyrethrum, extraction",2006,0.0
11197,"pyrethrum, extraction",2007,0.0
11198,"pyrethrum, extraction",2008,0.0
11199,"pyrethrum, extraction",2009,0.0
11200,"pyrethrum, extraction",2010,0.0
11201,"pyrethrum, extraction",2011,0.0
11202,"pyrethrum, extraction",2012,0.0
11203,"pyrethrum, extraction",2013,0.0
11204,"pyrethrum, extraction",2014,0.0
11205,"pyrethrum, extraction",2015,0.0
11206,"pyrethrum, extraction",2016,0.0
11207,"pyrethrum, extraction",2017,1.0
11208,"pyrethrum, extraction",2018,6.0
11209,"pyrethrum, extraction",2019,0.0
11253,quinces,2004,1.0
11254,quinces,2005,0.0
11255,quinces,2006,0.0
11256,quinces,2007,0.0
11257,quinces,2008,0.0
11258,quinces,2009,0.0
11259,quinces,2010,0.0
11260,quinces,2011,0.0
11261,quinces,2012,0.0
11262,quinces,2013,0.0
11263,quinces,2014,0.0
11264,quinces,2015,0.0
11265,quinces,2016,0.0
11266,quinces,2017,0.0
11267,quinces,2018,1.0
11268,quinces,2019,0.0
11312,quinoa,2004,0.0
11313,quinoa,2005,0.0
11314,quinoa,2006,0.0
11315,quinoa,2007,0.0
11316,quinoa,2008,0.0
11317,quinoa,2009,0.0
11318,quinoa,2010,0.0
11319,quinoa,2011,0.0
11320,quinoa,2012,0.0
11321,quinoa,2013,0.0
11322,quinoa,2014,0.0
11323,quinoa,2015,0.0
11324,quinoa,2016,0.0
11325,quinoa,2017,0.0
11326,quinoa,2018,0.0
11327,quinoa,2019,0.0
11371,raisins,2004,36.0
11372,raisins,2005,0.0
11373,raisins,2006,3.0
11374,raisins,2007,1.0
11375,raisins,2008,2.0
11376,raisins,2009,18.0
11377,raisins,2010,3.0
11378,raisins,2011,2.0
11379,raisins,2012,2.0
11380,raisins,2013,1.0
11381,raisins,2014,21.0
11382,raisins,2015,14.0
11383,raisins,2016,2.0
11384,raisins,2017,1.0
11385,raisins,2018,2.0
11386,raisins,2019,6.0
11430,rapeseed,2004,26.0
11431,rapeseed,2005,63.0
11432,rapeseed,2006,0.0
11433,rapeseed,2007,2.0
11434,rapeseed,2008,0.0
11435,rapeseed,2009,0.0
11436,rapeseed,2010,14.0
11437,rapeseed,2011,0.0
11438,rapeseed,2012,4.0
11439,rapeseed,2013,0.0
11440,rapeseed,2014,0.0
11441,rapeseed,2015,0.0
11442,rapeseed,2016,623.0
11443,rapeseed,2017,255.0
11444,rapeseed,2018,303.0
11445,rapeseed,2019,192.0
11489,rice,2004,73358.0
11490,rice,2005,544354.0
11491,rice,2006,580038.0
11492,rice,2007,402817.0
11493,rice,2008,1028600.0
11494,rice,2009,1191847.0
11495,rice,2010,843521.0
11496,rice,2011,2642518.0
11497,rice,2012,2251938.0
11498,rice,2013,1734451.0
11499,rice,2014,1767149.0
11500,rice,2015,1845520.0
11501,rice,2016,1328271.0
11502,rice,2017,1213126.0
11503,rice,2018,2669378.0
11504,rice,2019,2031307.0
11548,roots,2004,22097.0
11549,roots,2005,24791.0
11550,roots,2006,23386.0
11551,roots,2007,41166.0
11552,roots,2008,25033.0
11553,roots,2009,28592.0
11554,roots,2010,14873.0
11555,roots,2011,20262.0
11556,roots,2012,19049.0
11557,roots,2013,18868.0
11558,roots,2014,26152.0
11559,roots,2015,42486.0
11560,roots,2016,47194.0
11561,roots,2017,42703.0
11562,roots,2018,48104.0
11563,roots,2019,37738.0
11607,rubber,2004,549.0
11608,rubber,2005,325.0
11609,rubber,2006,408.0
11610,rubber,2007,1915.0
11611,rubber,2008,911.0
11612,rubber,2009,3328.0
11613,rubber,2010,14754.0
11614,rubber,2011,15523.0
11615,rubber,2012,18460.0
11616,rubber,2013,3400.0
11617,rubber,2014,2428.0
11618,rubber,2015,4644.0
11619,rubber,2016,2962.0
11620,rubber,2017,5086.0
11621,rubber,2018,1202.0
11622,rubber,2019,1640.0
11666,rye,2004,27.0
11667,rye,2005,0.0
11668,rye,2006,200.0
11669,rye,2007,22.0
11670,rye,2008,0.0
11671,rye,2009,0.0
11672,rye,2010,0.0
11673,rye,2011,0.0
11674,rye,2012,0.0
11675,rye,2013,2.0
11676,rye,2014,0.0
11677,rye,2015,0.0
11678,rye,2016,0.0
11679,rye,2017,0.0
11680,rye,2018,26.0
11681,rye,2019,1.0
11725,sesame seed,2004,1.0
11726,sesame seed,2005,19.0
11727,sesame seed,2006,75.0
11728,sesame seed,2007,1.0
11729,sesame seed,2008,65.0
11730,sesame seed,2009,19.0
11731,sesame seed,2010,90.0
11732,sesame seed,2011,198.0
11733,sesame seed,2012,95.0
11734,sesame seed,2013,2.0
11735,sesame seed,2014,415.0
11736,sesame seed,2015,1389.0
11737,sesame seed,2016,1556.0
11738,sesame seed,2017,1955.0
11739,sesame seed,2018,3159.0
11740,sesame seed,2019,19960.0
11784,sheep,2004,38.0
11785,sheep,2005,4.0
11786,sheep,2006,3.0
11787,sheep,2007,139.0
11788,sheep,2008,36.0
11789,sheep,2009,48.0
11790,sheep,2010,170.0
11791,sheep,2011,103.0
11792,sheep,2012,36.0
11793,sheep,2013,21.0
11794,sheep,2014,0.0
11795,sheep,2015,0.0
11796,sheep,2016,0.0
11797,sheep,2017,0.0
11798,sheep,2018,8.0
11799,sheep,2019,51.0
11843,silk,2004,24.0
11844,silk,2005,40.0
11845,silk,2006,6.0
11846,silk,2007,36.0
11847,silk,2008,13.0
11848,silk,2009,8.0
11849,silk,2010,6.0
11850,silk,2011,0.0
11851,silk,2012,0.0
11852,silk,2013,0.0
11853,silk,2014,0.0
11854,silk,2015,0.0
11855,silk,2016,0.0
11856,silk,2017,0.0
11857,silk,2018,0.0
11858,silk,2019,0.0
11902,"skins, calve, wet salted",2004,0.0
11903,"skins, calve, wet salted",2005,0.0
11904,"skins, calve, wet salted",2006,0.0
11905,"skins, calve, wet salted",2007,0.0
11906,"skins, calve, wet salted",2008,0.0
11907,"skins, calve, wet salted",2009,0.0
11908,"skins, calve, wet salted",2010,0.0
11909,"skins, calve, wet salted",2011,0.0
11910,"skins, calve, wet salted",2012,0.0
11911,"skins, calve, wet salted",2013,0.0
11912,"skins, calve, wet salted",2014,0.0
11913,"skins, calve, wet salted",2015,0.0
11914,"skins, calve, wet salted",2016,0.0
11915,"skins, calve, wet salted",2017,0.0
11916,"skins, calve, wet salted",2018,0.0
11917,"skins, calve, wet salted",2019,0.0
11961,"skins, goat, wet salted",2004,0.0
11962,"skins, goat, wet salted",2005,0.0
11963,"skins, goat, wet salted",2006,0.0
11964,"skins, goat, wet salted",2007,0.0
11965,"skins, goat, wet salted",2008,0.0
11966,"skins, goat, wet salted",2009,0.0
11967,"skins, goat, wet salted",2010,0.0
11968,"skins, goat, wet salted",2011,0.0
11969,"skins, goat, wet salted",2012,0.0
11970,"skins, goat, wet salted",2013,0.0
11971,"skins, goat, wet salted",2014,0.0
11972,"skins, goat, wet salted",2015,0.0
11973,"skins, goat, wet salted",2016,0.0
11974,"skins, goat, wet salted",2017,0.0
11975,"skins, goat, wet salted",2018,0.0
11976,"skins, goat, wet salted",2019,0.0
12020,sorghum,2004,133264.0
12021,sorghum,2005,23649.0
12022,sorghum,2006,8770.0
12023,sorghum,2007,225430.0
12024,sorghum,2008,5099.0
12025,sorghum,2009,261.0
12026,sorghum,2010,110.0
12027,sorghum,2011,444.0
12028,sorghum,2012,21.0
12029,sorghum,2013,5340.0
12030,sorghum,2014,17502.0
12031,sorghum,2015,33069.0
12032,sorghum,2016,4281.0
12033,sorghum,2017,584.0
12034,sorghum,2018,1425.0
12035,sorghum,2019,32397.0
12079,soya sauce,2004,164.0
12080,soya sauce,2005,200.0
12081,soya sauce,2006,244.0
12082,soya sauce,2007,413.0
12083,soya sauce,2008,448.0
12084,soya sauce,2009,417.0
12085,soya sauce,2010,555.0
12086,soya sauce,2011,656.0
12087,soya sauce,2012,702.0
12088,soya sauce,2013,791.0
12089,soya sauce,2014,702.0
12090,soya sauce,2015,912.0
12091,soya sauce,2016,840.0
12092,soya sauce,2017,998.0
12093,soya sauce,2018,1224.0
12094,soya sauce,2019,997.0
12138,soybeans,2004,33733312.0
12139,soybeans,2005,36856752.0
12140,soybeans,2006,37290326.0
12141,soybeans,2007,36207959.0
12142,soybeans,2008,36787387.0
12143,soybeans,2009,40815698.0
12144,soybeans,2010,42741799.0
12145,soybeans,2011,47340731.0
12146,soybeans,2012,46757071.0
12147,soybeans,2013,56129653.0
12148,soybeans,2014,59408324.0
12149,soybeans,2015,69150900.0
12150,soybeans,2016,66025667.0
12151,soybeans,2017,82331615.0
12152,soybeans,2018,100467198.0
12153,soybeans,2019,90754725.0
12197,spices nes,2004,914.0
12198,spices nes,2005,755.0
12199,spices nes,2006,862.0
12200,spices nes,2007,145.0
12201,spices nes,2008,252.0
12202,spices nes,2009,43.0
12203,spices nes,2010,107.0
12204,spices nes,2011,28.0
12205,spices nes,2012,821.0
12206,spices nes,2013,1707.0
12207,spices nes,2014,426.0
12208,spices nes,2015,408.0
12209,spices nes,2016,462.0
12210,spices nes,2017,605.0
12211,spices nes,2018,1216.0
12212,spices nes,2019,2032.0
12256,spinach,2004,1.0
12257,spinach,2005,0.0
12258,spinach,2006,0.0
12259,spinach,2007,0.0
12260,spinach,2008,0.0
12261,spinach,2009,0.0
12262,spinach,2010,0.0
12263,spinach,2011,0.0
12264,spinach,2012,0.0
12265,spinach,2013,0.0
12266,spinach,2014,0.0
12267,spinach,2015,0.0
12268,spinach,2016,0.0
12269,spinach,2017,0.0
12270,spinach,2018,7.0
12271,spinach,2019,38.0
12315,"starch, cassava",2004,8444.0
12316,"starch, cassava",2005,11545.0
12317,"starch, cassava",2006,11730.0
12318,"starch, cassava",2007,12876.0
12319,"starch, cassava",2008,9311.0
12320,"starch, cassava",2009,9352.0
12321,"starch, cassava",2010,3759.0
12322,"starch, cassava",2011,6762.0
12323,"starch, cassava",2012,7262.0
12324,"starch, cassava",2013,6244.0
12325,"starch, cassava",2014,5977.0
12326,"starch, cassava",2015,21598.0
12327,"starch, cassava",2016,13382.0
12328,"starch, cassava",2017,4414.0
12329,"starch, cassava",2018,4576.0
12330,"starch, cassava",2019,6539.0
12374,straw husks,2004,11490.0
12375,straw husks,2005,70.0
12376,straw husks,2006,8289.0
12377,straw husks,2007,74.0
12378,straw husks,2008,839.0
12379,straw husks,2009,846.0
12380,straw husks,2010,441.0
12381,straw husks,2011,0.0
12382,straw husks,2012,0.0
12383,straw husks,2013,16.0
12384,straw husks,2014,4.0
12385,straw husks,2015,1.0
12386,straw husks,2016,43.0
12387,straw husks,2017,0.0
12388,straw husks,2018,367.0
12389,straw husks,2019,384.0
12433,strawberries,2004,188.0
12434,strawberries,2005,50.0
12435,strawberries,2006,18.0
12436,strawberries,2007,38.0
12437,strawberries,2008,5.0
12438,strawberries,2009,2.0
12439,strawberries,2010,3.0
12440,strawberries,2011,0.0
12441,strawberries,2012,0.0
12442,strawberries,2013,0.0
12443,strawberries,2014,0.0
12444,strawberries,2015,0.0
12445,strawberries,2016,1.0
12446,strawberries,2017,1.0
12447,strawberries,2018,65.0
12448,strawberries,2019,171.0
12492,sugar,2004,31978018.0
12493,sugar,2005,36719034.0
12494,sugar,2006,38095995.0
12495,sugar,2007,39008701.0
12496,sugar,2008,39310316.0
12497,sugar,2009,48917135.0
12498,sugar,2010,56277149.0
12499,sugar,2011,50975011.0
12500,sugar,2012,48254787.0
12501,sugar,2013,54489921.0
12502,sugar,2014,48450757.0
12503,sugar,2015,48216598.0
12504,sugar,2016,58086789.0
12505,sugar,2017,57634927.0
12506,sugar,2018,42841532.0
12507,sugar,2019,36046384.0
12551,sunflower,2004,9168.0
12552,sunflower,2005,2149.0
12553,sunflower,2006,1217.0
12554,sunflower,2007,6857.0
12555,sunflower,2008,5727.0
12556,sunflower,2009,1032.0
12557,sunflower,2010,1219.0
12558,sunflower,2011,701.0
12559,sunflower,2012,657.0
12560,sunflower,2013,567.0
12561,sunflower,2014,479.0
12562,sunflower,2015,2401.0
12563,sunflower,2016,1743.0
12564,sunflower,2017,164.0
12565,sunflower,2018,563.0
12566,sunflower,2019,144.0
12610,sweet corn,2004,8462.0
12611,sweet corn,2005,6735.0
12612,sweet corn,2006,7525.0
12613,sweet corn,2007,12458.0
12614,sweet corn,2008,10245.0
12615,sweet corn,2009,10792.0
12616,sweet corn,2010,11283.0
12617,sweet corn,2011,12308.0
12618,sweet corn,2012,8743.0
12619,sweet corn,2013,10776.0
12620,sweet corn,2014,8599.0
12621,sweet corn,2015,10686.0
12622,sweet corn,2016,13268.0
12623,sweet corn,2017,17128.0
12624,sweet corn,2018,17737.0
12625,sweet corn,2019,16780.0
12669,sweet potatoes,2004,1103.0
12670,sweet potatoes,2005,1512.0
12671,sweet potatoes,2006,1963.0
12672,sweet potatoes,2007,5921.0
12673,sweet potatoes,2008,4808.0
12674,sweet potatoes,2009,4839.0
12675,sweet potatoes,2010,2904.0
12676,sweet potatoes,2011,3857.0
12677,sweet potatoes,2012,2811.0
12678,sweet potatoes,2013,2784.0
12679,sweet potatoes,2014,2658.0
12680,sweet potatoes,2015,1829.0
12681,sweet potatoes,2016,20237.0
12682,sweet potatoes,2017,3905.0
12683,sweet potatoes,2018,9714.0
12684,sweet potatoes,2019,8797.0
12728,tallow,2004,46347.0
12729,tallow,2005,44491.0
12730,tallow,2006,12445.0
12731,tallow,2007,18516.0
12732,tallow,2008,633.0
12733,tallow,2009,3399.0
12734,tallow,2010,5380.0
12735,tallow,2011,261.0
12736,tallow,2012,4054.0
12737,tallow,2013,13865.0
12738,tallow,2014,492.0
12739,tallow,2015,843.0
12740,tallow,2016,1323.0
12741,tallow,2017,9087.0
12742,tallow,2018,2051.0
12743,tallow,2019,10429.0
12787,"tangerines, mandarins, clementines, satsumas",2004,18014.0
12788,"tangerines, mandarins, clementines, satsumas",2005,12475.0
12789,"tangerines, mandarins, clementines, satsumas",2006,10712.0
12790,"tangerines, mandarins, clementines, satsumas",2007,6128.0
12791,"tangerines, mandarins, clementines, satsumas",2008,6761.0
12792,"tangerines, mandarins, clementines, satsumas",2009,4412.0
12793,"tangerines, mandarins, clementines, satsumas",2010,1976.0
12794,"tangerines, mandarins, clementines, satsumas",2011,921.0
12795,"tangerines, mandarins, clementines, satsumas",2012,1357.0
12796,"tangerines, mandarins, clementines, satsumas",2013,638.0
12797,"tangerines, mandarins, clementines, satsumas",2014,19.0
12798,"tangerines, mandarins, clementines, satsumas",2015,525.0
12799,"tangerines, mandarins, clementines, satsumas",2016,59.0
12800,"tangerines, mandarins, clementines, satsumas",2017,430.0
12801,"tangerines, mandarins, clementines, satsumas",2018,530.0
12802,"tangerines, mandarins, clementines, satsumas",2019,440.0
12846,tea,2004,3658.0
12847,tea,2005,3427.0
12848,tea,2006,3277.0
12849,tea,2007,3433.0
12850,tea,2008,3191.0
12851,tea,2009,2458.0
12852,tea,2010,2637.0
12853,tea,2011,2117.0
12854,tea,2012,1832.0
12855,tea,2013,902.0
12856,tea,2014,570.0
12857,tea,2015,477.0
12858,tea,2016,435.0
12859,tea,2017,361.0
12860,tea,2018,336.0
12861,tea,2019,388.0
12905,textile fibres,2004,413141.0
12906,textile fibres,2005,469848.0
12907,textile fibres,2006,400485.0
12908,textile fibres,2007,494156.0
12909,textile fibres,2008,607823.0
12910,textile fibres,2009,577924.0
12911,textile fibres,2010,568243.0
12912,textile fibres,2011,818717.0
12913,textile fibres,2012,1119979.0
12914,textile fibres,2013,623167.0
12915,textile fibres,2014,817443.0
12916,textile fibres,2015,890800.0
12917,textile fibres,2016,869468.0
12918,textile fibres,2017,887240.0
12919,textile fibres,2018,974016.0
12920,textile fibres,2019,1682058.0
12964,tobacco,2004,1182781.0
12965,tobacco,2005,1256425.0
12966,tobacco,2006,1158864.0
12967,tobacco,2007,1415064.0
12968,tobacco,2008,1379504.0
12969,tobacco,2009,1347502.0
12970,tobacco,2010,1010809.0
12971,tobacco,2011,1090827.0
12972,tobacco,2012,1275210.0
12973,tobacco,2013,1253693.0
12974,tobacco,2014,952068.0
12975,tobacco,2015,1033242.0
12976,tobacco,2016,965878.0
12977,tobacco,2017,922775.0
12978,tobacco,2018,920175.0
12979,tobacco,2019,1101449.0
13023,tomatoes,2004,15107.0
13024,tomatoes,2005,10285.0
13025,tomatoes,2006,6564.0
13026,tomatoes,2007,17301.0
13027,tomatoes,2008,10733.0
13028,tomatoes,2009,7363.0
13029,tomatoes,2010,8947.0
13030,tomatoes,2011,6806.0
13031,tomatoes,2012,3997.0
13032,tomatoes,2013,4349.0
13033,tomatoes,2014,2645.0
13034,tomatoes,2015,2382.0
13035,tomatoes,2016,7187.0
13036,tomatoes,2017,8446.0
13037,tomatoes,2018,9529.0
13038,tomatoes,2019,3407.0
13082,vanilla,2004,1.0
13083,vanilla,2005,2.0
13084,vanilla,2006,1.0
13085,vanilla,2007,0.0
13086,vanilla,2008,0.0
13087,vanilla,2009,0.0
13088,vanilla,2010,0.0
13089,vanilla,2011,0.0
13090,vanilla,2012,0.0
13091,vanilla,2013,0.0
13092,vanilla,2014,0.0
13093,vanilla,2015,0.0
13094,vanilla,2016,0.0
13095,vanilla,2017,0.0
13096,vanilla,2018,0.0
13097,vanilla,2019,0.0
13141,vegetable oil and fat,2004,2685857.0
13142,vegetable oil and fat,2005,2924005.0
13143,vegetable oil and fat,2006,2562732.0
13144,vegetable oil and fat,2007,2456452.0
13145,vegetable oil and fat,2008,2443413.0
13146,vegetable oil and fat,2009,1728383.0
13147,vegetable oil and fat,2010,1676836.0
13148,vegetable oil and fat,2011,1921311.0
13149,vegetable oil and fat,2012,1935082.0
13150,vegetable oil and fat,2013,1572851.0
13151,vegetable oil and fat,2014,1510407.0
13152,vegetable oil and fat,2015,1954385.0
13153,vegetable oil and fat,2016,1435162.0
13154,vegetable oil and fat,2017,1558031.0
13155,vegetable oil and fat,2018,1565204.0
13156,vegetable oil and fat,2019,1168548.0
13200,vegetables,2004,76565.0
13201,vegetables,2005,69020.0
13202,vegetables,2006,48893.0
13203,vegetables,2007,130209.0
13204,vegetables,2008,61848.0
13205,vegetables,2009,56001.0
13206,vegetables,2010,55292.0
13207,vegetables,2011,63340.0
13208,vegetables,2012,36635.0
13209,vegetables,2013,44082.0
13210,vegetables,2014,42858.0
13211,vegetables,2015,47644.0
13212,vegetables,2016,101234.0
13213,vegetables,2017,79945.0
13214,vegetables,2018,95155.0
13215,vegetables,2019,82978.0
13259,vermouths & similar,2004,450.0
13260,vermouths & similar,2005,916.0
13261,vermouths & similar,2006,866.0
13262,vermouths & similar,2007,854.0
13263,vermouths & similar,2008,667.0
13264,vermouths & similar,2009,569.0
13265,vermouths & similar,2010,167.0
13266,vermouths & similar,2011,663.0
13267,vermouths & similar,2012,398.0
13268,vermouths & similar,2013,194.0
13269,vermouths & similar,2014,218.0
13270,vermouths & similar,2015,98.0
13271,vermouths & similar,2016,76.0
13272,vermouths & similar,2017,166.0
13273,vermouths & similar,2018,112.0
13274,vermouths & similar,2019,200.0
13318,wafers,2004,10598.0
13319,wafers,2005,13044.0
13320,wafers,2006,14456.0
13321,wafers,2007,14020.0
13322,wafers,2008,17836.0
13323,wafers,2009,15519.0
13324,wafers,2010,16333.0
13325,wafers,2011,13651.0
13326,wafers,2012,13865.0
13327,wafers,2013,14753.0
13328,wafers,2014,19913.0
13329,wafers,2015,17148.0
13330,wafers,2016,17512.0
13331,wafers,2017,19047.0
13332,wafers,2018,20031.0
13333,wafers,2019,20598.0
13377,"walnuts, shelled",2004,579.0
13378,"walnuts, shelled",2005,529.0
13379,"walnuts, shelled",2006,582.0
13380,"walnuts, shelled",2007,465.0
13381,"walnuts, shelled",2008,239.0
13382,"walnuts, shelled",2009,78.0
13383,"walnuts, shelled",2010,203.0
13384,"walnuts, shelled",2011,247.0
13385,"walnuts, shelled",2012,238.0
13386,"walnuts, shelled",2013,296.0
13387,"walnuts, shelled",2014,171.0
13388,"walnuts, shelled",2015,394.0
13389,"walnuts, shelled",2016,179.0
13390,"walnuts, shelled",2017,109.0
13391,"walnuts, shelled",2018,353.0
13392,"walnuts, shelled",2019,443.0
13436,"walnuts, with shell",2004,222.0
13437,"walnuts, with shell",2005,156.0
13438,"walnuts, with shell",2006,167.0
