,item,year,tonnes_exported,deforested_area_km2
2510,"cigars, cheroots",1993,24.0,
2511,"cigars, cheroots",1994,13.0,
2512,"cigars, cheroots",1995,18.0,
2513,"cigars, cheroots",1996,39.0,
2514,"cigars, cheroots",1997,62.0,
2515,"cigars, cheroots",1998,39.0,
2516,"cigars, cheroots",1999,8.0,
2517,"cigars, cheroots",2000,11.0,
2518,"cigars, cheroots",2001,6.0,
2519,"cigars, cheroots",2002,6.0,
2520,"cigars, cheroots",2003,7.0,
2521,"cigars, cheroots",2004,36.0,27772.0
2522,"cigars, cheroots",2005,25.0,19014.0
2523,"cigars, cheroots",2006,46.0,14286.0
2524,"cigars, cheroots",2007,47.0,11651.0
2525,"cigars, cheroots",2008,41.0,12911.0
2526,"cigars, cheroots",2009,27.0,7464.0
2527,"cigars, cheroots",2010,71.0,7000.0
2528,"cigars, cheroots",2011,130.0,6418.0
2529,"cigars, cheroots",2012,181.0,4571.0
2530,"cigars, cheroots",2013,29.0,5891.0
2531,"cigars, cheroots",2014,7.0,5012.0
2532,"cigars, cheroots",2015,7.0,6207.0
2533,"cigars, cheroots",2016,4.0,7893.0
2534,"cigars, cheroots",2017,5.0,6947.0
2535,"cigars, cheroots",2018,4.0,7536.0
2536,"cigars, cheroots",2019,5.0,10129.0
2537,cinnamon (cannella),1961,0.0,
2538,cinnamon (cannella),1962,0.0,
2539,cinnamon (cannella),1963,0.0,
2540,cinnamon (cannella),1964,0.0,
2541,cinnamon (cannella),1965,0.0,
2542,cinnamon (cannella),1966,0.0,
2543,cinnamon (cannella),1967,0.0,
2544,cinnamon (cannella),1968,0.0,
2545,cinnamon (cannella),1969,0.0,
2546,cinnamon (cannella),1970,0.0,
2547,cinnamon (cannella),1971,0.0,
2548,cinnamon (cannella),1972,0.0,
2549,cinnamon (cannella),1973,0.0,
2550,cinnamon (cannella),1974,0.0,
2551,cinnamon (cannella),1975,0.0,
2552,cinnamon (cannella),1976,0.0,
2553,cinnamon (cannella),1977,0.0,
2554,cinnamon (cannella),1978,0.0,
2555,cinnamon (cannella),1979,0.0,
2556,cinnamon (cannella),1980,1.0,
2557,cinnamon (cannella),1981,0.0,
2558,cinnamon (cannella),1982,1.0,
2559,cinnamon (cannella),1983,2.0,
2560,cinnamon (cannella),1984,0.0,
2561,cinnamon (cannella),1985,16.0,
2562,cinnamon (cannella),1986,8.0,
2563,cinnamon (cannella),1987,0.0,
2564,cinnamon (cannella),1988,0.0,
2565,cinnamon (cannella),1989,0.0,
2566,cinnamon (cannella),1990,0.0,
2567,cinnamon (cannella),1991,0.0,
2568,cinnamon (cannella),1992,0.0,
2569,cinnamon (cannella),1993,4.0,
2570,cinnamon (cannella),1994,3.0,
2571,cinnamon (cannella),1995,6.0,
2572,cinnamon (cannella),1996,2.0,
2573,cinnamon (cannella),1997,0.0,
2574,cinnamon (cannella),1998,0.0,
2575,cinnamon (cannella),1999,10.0,
2576,cinnamon (cannella),2000,3.0,
2577,cinnamon (cannella),2001,261.0,
2578,cinnamon (cannella),2002,2942.0,
2579,cinnamon (cannella),2003,2239.0,
2580,cinnamon (cannella),2004,2256.0,27772.0
2581,cinnamon (cannella),2005,2321.0,19014.0
2582,cinnamon (cannella),2006,2850.0,14286.0
2583,cinnamon (cannella),2007,405.0,11651.0
2584,cinnamon (cannella),2008,184.0,12911.0
2585,cinnamon (cannella),2009,32.0,7464.0
2586,cinnamon (cannella),2010,14.0,7000.0
2587,cinnamon (cannella),2011,8.0,6418.0
2588,cinnamon (cannella),2012,10.0,4571.0
2589,cinnamon (cannella),2013,8.0,5891.0
2590,cinnamon (cannella),2014,5.0,5012.0
2591,cinnamon (cannella),2015,6.0,6207.0
2592,cinnamon (cannella),2016,2.0,7893.0
2593,cinnamon (cannella),2017,7.0,6947.0
2594,cinnamon (cannella),2018,2.0,7536.0
2595,cinnamon (cannella),2019,3.0,10129.0
2596,citrus,1961,0.0,
2597,citrus,1962,0.0,
2598,citrus,1963,0.0,
2599,citrus,1964,0.0,
2600,citrus,1965,0.0,
2601,citrus,1966,0.0,
2602,citrus,1967,0.0,
2603,citrus,1968,0.0,
2604,citrus,1969,0.0,
2605,citrus,1970,0.0,
2606,citrus,1971,0.0,
2607,citrus,1972,0.0,
2608,citrus,1973,0.0,
2609,citrus,1974,0.0,
2610,citrus,1975,0.0,
2611,citrus,1976,0.0,
2612,citrus,1977,0.0,
2613,citrus,1978,0.0,
2614,citrus,1979,0.0,
2615,citrus,1980,0.0,
2616,citrus,1981,0.0,
2617,citrus,1982,0.0,
2618,citrus,1983,0.0,
2619,citrus,1984,0.0,
2620,citrus,1985,0.0,
2621,citrus,1986,0.0,
2622,citrus,1987,0.0,
2623,citrus,1988,0.0,
2624,citrus,1989,2420.0,
2625,citrus,1990,4252.0,
2626,citrus,1991,2405.0,
2627,citrus,1992,1133.0,
2628,citrus,1993,1241.0,
2629,citrus,1994,1406.0,
2630,citrus,1995,284.0,
2631,citrus,1996,127.0,
2632,citrus,1997,0.0,
2633,citrus,1998,0.0,
2634,citrus,1999,0.0,
2635,citrus,2000,0.0,
2636,citrus,2001,0.0,
2637,citrus,2002,3112.0,
2638,citrus,2003,4606.0,
2639,citrus,2004,3160.0,27772.0
2640,citrus,2005,4537.0,19014.0
2641,citrus,2006,10019.0,14286.0
2642,citrus,2007,12128.0,11651.0
2643,citrus,2008,14114.0,12911.0
2644,citrus,2009,9179.0,7464.0
2645,citrus,2010,8936.0,7000.0
2646,citrus,2011,8124.0,6418.0
2647,citrus,2012,4993.0,4571.0
2648,citrus,2013,6329.0,5891.0
2649,citrus,2014,13291.0,5012.0
2650,citrus,2015,11711.0,6207.0
2651,citrus,2016,12222.0,7893.0
2652,citrus,2017,16218.0,6947.0
2653,citrus,2018,11767.0,7536.0
2654,citrus,2019,12359.0,10129.0
2655,cloves,1961,0.0,
2656,cloves,1962,0.0,
2657,cloves,1963,0.0,
2658,cloves,1964,0.0,
2659,cloves,1965,0.0,
2660,cloves,1966,0.0,
2661,cloves,1967,0.0,
2662,cloves,1968,0.0,
2663,cloves,1969,0.0,
2664,cloves,1970,0.0,
2665,cloves,1971,0.0,
2666,cloves,1972,0.0,
2667,cloves,1973,0.0,
2668,cloves,1974,0.0,
2669,cloves,1975,8.0,
2670,cloves,1976,3.0,
2671,cloves,1977,0.0,
2672,cloves,1978,479.0,
2673,cloves,1979,0.0,
2674,cloves,1980,280.0,
2675,cloves,1981,1090.0,
2676,cloves,1982,608.0,
2677,cloves,1983,1407.0,
2678,cloves,1984,2122.0,
2679,cloves,1985,2282.0,
2680,cloves,1986,923.0,
2681,cloves,1987,1585.0,
2682,cloves,1988,4124.0,
2683,cloves,1989,1306.0,
2684,cloves,1990,2949.0,
2685,cloves,1991,311.0,
2686,cloves,1992,1893.0,
2687,cloves,1993,673.0,
2688,cloves,1994,1313.0,
2689,cloves,1995,60.0,
2690,cloves,1996,327.0,
2691,cloves,1997,138.0,
2692,cloves,1998,184.0,
2693,cloves,1999,460.0,
2694,cloves,2000,65.0,
2695,cloves,2001,2487.0,
2696,cloves,2002,4135.0,
2697,cloves,2003,2598.0,
2698,cloves,2004,6211.0,27772.0
2699,cloves,2005,2107.0,19014.0
2700,cloves,2006,3533.0,14286.0
2701,cloves,2007,2576.0,11651.0
2702,cloves,2008,5093.0,12911.0
2703,cloves,2009,5620.0,7464.0
2704,cloves,2010,2835.0,7000.0
2705,cloves,2011,4274.0,6418.0
2706,cloves,2012,140.0,4571.0
2707,cloves,2013,4095.0,5891.0
2708,cloves,2014,5619.0,5012.0
2709,cloves,2015,1367.0,6207.0
2710,cloves,2016,3868.0,7893.0
2711,cloves,2017,3535.0,6947.0
2712,cloves,2018,2940.0,7536.0
2713,cloves,2019,2409.0,10129.0
2714,cocoa,1961,133754.0,
2715,cocoa,1962,78426.0,
2716,cocoa,1963,88918.0,
2717,cocoa,1964,91900.0,
2718,cocoa,1965,113068.0,
2719,cocoa,1966,140889.0,
2720,cocoa,1967,144608.0,
2721,cocoa,1968,102929.0,
2722,cocoa,1969,146458.0,
2723,cocoa,1970,157770.0,
2724,cocoa,1971,163210.0,
2725,cocoa,1972,156725.0,
2726,cocoa,1973,134256.0,
2727,cocoa,1974,193943.0,
2728,cocoa,1975,240760.0,
2729,cocoa,1976,196863.0,
2730,cocoa,1977,181780.0,
2731,cocoa,1978,226047.0,
2732,cocoa,1979,270395.0,
2733,cocoa,1980,245378.0,
2734,cocoa,1981,253606.0,
2735,cocoa,1982,239918.0,
2736,cocoa,1983,271404.0,
2737,cocoa,1984,247500.0,
2738,cocoa,1985,323298.0,
2739,cocoa,1986,271850.0,
2740,cocoa,1987,275408.0,
2741,cocoa,1988,278102.0,
2742,cocoa,1989,223468.0,
2743,cocoa,1990,252297.0,
2744,cocoa,1991,206379.0,
2745,cocoa,1992,205833.0,
2746,cocoa,1993,211671.0,
2747,cocoa,1994,187362.0,
2748,cocoa,1995,77685.0,
2749,cocoa,1996,95957.0,
2750,cocoa,1997,56451.0,
2751,cocoa,1998,64039.0,
2752,cocoa,1999,56266.0,
2753,cocoa,2000,62944.0,
2754,cocoa,2001,61040.0,
2755,cocoa,2002,59811.0,
2756,cocoa,2003,77016.0,
2757,cocoa,2004,79795.0,27772.0
2758,cocoa,2005,89775.0,19014.0
2759,cocoa,2006,91857.0,14286.0
2760,cocoa,2007,82523.0,11651.0
2761,cocoa,2008,66347.0,12911.0
2762,cocoa,2009,53616.0,7464.0
2763,cocoa,2010,59519.0,7000.0
2764,cocoa,2011,60119.0,6418.0
2765,cocoa,2012,53374.0,4571.0
2766,cocoa,2013,47893.0,5891.0
2767,cocoa,2014,50778.0,5012.0
2768,cocoa,2015,64806.0,6207.0
2769,cocoa,2016,60976.0,7893.0
2770,cocoa,2017,60655.0,6947.0
2771,cocoa,2018,50048.0,7536.0
2772,cocoa,2019,51231.0,10129.0
2773,coconut,1961,631.0,
2774,coconut,1962,477.0,
2775,coconut,1963,229.0,
2776,coconut,1964,724.0,
2777,coconut,1965,761.0,
2778,coconut,1966,767.0,
2779,coconut,1967,78.0,
2780,coconut,1968,492.0,
2781,coconut,1969,837.0,
2782,coconut,1970,310.0,
2783,coconut,1971,871.0,
2784,coconut,1972,208.0,
2785,coconut,1973,972.0,
2786,coconut,1974,460.0,
2787,coconut,1975,214.0,
2788,coconut,1976,207.0,
2789,coconut,1977,0.0,
2790,coconut,1978,677.0,
2791,coconut,1979,0.0,
2792,coconut,1980,495.0,
2793,coconut,1981,356.0,
2794,coconut,1982,70.0,
2795,coconut,1983,455.0,
2796,coconut,1984,764.0,
2797,coconut,1985,214.0,
2798,coconut,1986,313.0,
2799,coconut,1987,400.0,
2800,coconut,1988,211.0,
2801,coconut,1989,52.0,
2802,coconut,1990,371.0,
2803,coconut,1991,781.0,
2804,coconut,1992,454.0,
2805,coconut,1993,429.0,
2806,coconut,1994,243.0,
2807,coconut,1995,300.0,
2808,coconut,1996,278.0,
2809,coconut,1997,121.0,
2810,coconut,1998,284.0,
2811,coconut,1999,226.0,
2812,coconut,2000,401.0,
2813,coconut,2001,449.0,
2814,coconut,2002,255.0,
2815,coconut,2003,796.0,
2816,coconut,2004,880.0,27772.0
2817,coconut,2005,1118.0,19014.0
2818,coconut,2006,450.0,14286.0
2819,coconut,2007,534.0,11651.0
2820,coconut,2008,654.0,12911.0
2821,coconut,2009,810.0,7464.0
2822,coconut,2010,474.0,7000.0
2823,coconut,2011,1051.0,6418.0
2824,coconut,2012,1231.0,4571.0
2825,coconut,2013,1344.0,5891.0
2826,coconut,2014,1029.0,5012.0
2827,coconut,2015,1191.0,6207.0
2828,coconut,2016,1205.0,7893.0
2829,coconut,2017,1528.0,6947.0
2830,coconut,2018,1176.0,7536.0
2831,coconut,2019,1021.0,10129.0
2832,"cocoons, unreelable & waste",1961,0.0,
2833,"cocoons, unreelable & waste",1962,0.0,
2834,"cocoons, unreelable & waste",1963,0.0,
2835,"cocoons, unreelable & waste",1964,0.0,
2836,"cocoons, unreelable & waste",1965,0.0,
2837,"cocoons, unreelable & waste",1966,0.0,
2838,"cocoons, unreelable & waste",1967,21.0,
2839,"cocoons, unreelable & waste",1968,22.0,
2840,"cocoons, unreelable & waste",1969,0.0,
2841,"cocoons, unreelable & waste",1970,12.0,
2842,"cocoons, unreelable & waste",1971,65.0,
2843,"cocoons, unreelable & waste",1972,107.0,
2844,"cocoons, unreelable & waste",1973,165.0,
2845,"cocoons, unreelable & waste",1974,156.0,
2846,"cocoons, unreelable & waste",1975,449.0,
2847,"cocoons, unreelable & waste",1976,409.0,
2848,"cocoons, unreelable & waste",1977,381.0,
2849,"cocoons, unreelable & waste",1978,381.0,
2850,"cocoons, unreelable & waste",1979,366.0,
2851,"cocoons, unreelable & waste",1980,506.0,
2852,"cocoons, unreelable & waste",1981,473.0,
2853,"cocoons, unreelable & waste",1982,478.0,
2854,"cocoons, unreelable & waste",1983,479.0,
2855,"cocoons, unreelable & waste",1984,578.0,
2856,"cocoons, unreelable & waste",1985,581.0,
2857,"cocoons, unreelable & waste",1986,692.0,
2858,"cocoons, unreelable & waste",1987,648.0,
2859,"cocoons, unreelable & waste",1988,670.0,
2860,"cocoons, unreelable & waste",1989,532.0,
2861,"cocoons, unreelable & waste",1990,870.0,
2862,"cocoons, unreelable & waste",1991,1927.0,
2863,"cocoons, unreelable & waste",1992,1376.0,
2864,"cocoons, unreelable & waste",1993,1273.0,
2865,"cocoons, unreelable & waste",1994,1618.0,
2866,"cocoons, unreelable & waste",1995,942.0,
2867,"cocoons, unreelable & waste",1996,1061.0,
2868,"cocoons, unreelable & waste",1997,817.0,
2869,"cocoons, unreelable & waste",1998,643.0,
2870,"cocoons, unreelable & waste",1999,393.0,
2871,"cocoons, unreelable & waste",2000,366.0,
2872,"cocoons, unreelable & waste",2001,191.0,
2873,"cocoons, unreelable & waste",2002,274.0,
2874,"cocoons, unreelable & waste",2003,384.0,
2875,"cocoons, unreelable & waste",2004,356.0,27772.0
2876,"cocoons, unreelable & waste",2005,348.0,19014.0
2877,"cocoons, unreelable & waste",2006,240.0,14286.0
2878,"cocoons, unreelable & waste",2007,195.0,11651.0
2879,"cocoons, unreelable & waste",2008,126.0,12911.0
2880,"cocoons, unreelable & waste",2009,86.0,7464.0
2881,"cocoons, unreelable & waste",2010,129.0,7000.0
2882,"cocoons, unreelable & waste",2011,96.0,6418.0
2883,"cocoons, unreelable & waste",2012,54.0,4571.0
2884,"cocoons, unreelable & waste",2013,82.0,5891.0
2885,"cocoons, unreelable & waste",2014,63.0,5012.0
2886,"cocoons, unreelable & waste",2015,79.0,6207.0
2887,"cocoons, unreelable & waste",2016,119.0,7893.0
2888,"cocoons, unreelable & waste",2017,110.0,6947.0
2889,"cocoons, unreelable & waste",2018,101.0,7536.0
2890,"cocoons, unreelable & waste",2019,128.0,10129.0
2891,coffee,1961,1018245.0,
2892,coffee,1962,982577.0,
2893,coffee,1963,1170832.0,
2894,coffee,1964,896897.0,
2895,coffee,1965,809613.0,
2896,coffee,1966,1013883.0,
2897,coffee,1967,1016082.0,
2898,coffee,1968,1119003.0,
2899,coffee,1969,1139833.0,
2900,coffee,1970,982914.0,
2901,coffee,1971,1057517.0,
2902,coffee,1972,1084410.0,
2903,coffee,1973,1110613.0,
2904,coffee,1974,720891.0,
2905,coffee,1975,813369.0,
2906,coffee,1976,848969.0,
2907,coffee,1977,544156.0,
2908,coffee,1978,665253.0,
2909,coffee,1979,615148.0,
2910,coffee,1980,825641.0,
2911,coffee,1981,873558.0,
2912,coffee,1982,936176.0,
2913,coffee,1983,986253.0,
2914,coffee,1984,1081229.0,
2915,coffee,1985,1081258.0,
2916,coffee,1986,534759.0,
2917,coffee,1987,1033968.0,
2918,coffee,1988,955181.0,
2919,coffee,1989,992804.0,
2920,coffee,1990,923837.0,
2921,coffee,1991,1146360.0,
2922,coffee,1992,1085138.0,
2923,coffee,1993,1036184.0,
2924,coffee,1994,938967.0,
2925,coffee,1995,787594.0,
2926,coffee,1996,842336.0,
2927,coffee,1997,932765.0,
2928,coffee,1998,1040186.0,
2929,coffee,1999,1324041.0,
2930,coffee,2000,1021728.0,
2931,coffee,2001,1319993.0,
2932,coffee,2002,1620443.0,
2933,coffee,2003,1444822.0,
2934,coffee,2004,1493847.0,27772.0
2935,coffee,2005,1444273.0,19014.0
2936,coffee,2006,1556762.0,14286.0
2937,coffee,2007,1574231.0,11651.0
2938,coffee,2008,1653960.0,12911.0
2939,coffee,2009,1715209.0,7464.0
2940,coffee,2010,1877210.0,7000.0
2941,coffee,2011,1879870.0,6418.0
2942,coffee,2012,1589703.0,4571.0
2943,coffee,2013,1785419.0,5891.0
2944,coffee,2014,2071063.0,5012.0
2945,coffee,2015,2091394.0,6207.0
2946,coffee,2016,1918276.0,7893.0
2947,coffee,2017,1737369.0,6947.0
2948,coffee,2018,1917865.0,7536.0
2949,coffee,2019,2332165.0,10129.0
2950,coir,1961,0.0,
2951,coir,1962,0.0,
2952,coir,1963,0.0,
2953,coir,1964,0.0,
2954,coir,1965,0.0,
2955,coir,1966,0.0,
2956,coir,1967,0.0,
2957,coir,1968,0.0,
2958,coir,1969,0.0,
2959,coir,1970,0.0,
2960,coir,1971,0.0,
2961,coir,1972,0.0,
2962,coir,1973,0.0,
2963,coir,1974,0.0,
2964,coir,1975,0.0,
2965,coir,1976,0.0,
2966,coir,1977,0.0,
2967,coir,1978,0.0,
2968,coir,1979,0.0,
2969,coir,1980,0.0,
2970,coir,1981,0.0,
2971,coir,1982,0.0,
2972,coir,1983,0.0,
2973,coir,1984,0.0,
2974,coir,1985,0.0,
2975,coir,1986,2.0,
2976,coir,1987,0.0,
2977,coir,1988,0.0,
2978,coir,1989,0.0,
2979,coir,1990,0.0,
2980,coir,1991,0.0,
2981,coir,1992,0.0,
2982,coir,1993,0.0,
2983,coir,1994,0.0,
2984,coir,1995,0.0,
2985,coir,1996,1.0,
2986,coir,1997,0.0,
2987,coir,1998,0.0,
2988,coir,1999,0.0,
2989,coir,2000,1.0,
2990,coir,2001,0.0,
2991,coir,2002,0.0,
2992,coir,2003,28.0,
2993,coir,2004,149.0,27772.0
2994,coir,2005,174.0,19014.0
2995,coir,2006,101.0,14286.0
2996,coir,2007,11.0,11651.0
2997,coir,2008,0.0,12911.0
2998,coir,2009,0.0,7464.0
2999,coir,2010,0.0,7000.0
3000,coir,2011,0.0,6418.0
3001,coir,2012,0.0,4571.0
3002,coir,2013,1.0,5891.0
3003,coir,2014,0.0,5012.0
3004,coir,2015,0.0,6207.0
3005,coir,2016,0.0,7893.0
3006,coir,2017,0.0,6947.0
3007,coir,2018,0.0,7536.0
3008,coir,2019,0.0,10129.0
3009,copra,1961,0.0,
3010,copra,1962,0.0,
3011,copra,1963,0.0,
3012,copra,1964,0.0,
3013,copra,1965,0.0,
3014,copra,1966,0.0,
3015,copra,1967,0.0,
3016,copra,1968,0.0,
3017,copra,1969,0.0,
3018,copra,1970,0.0,
3019,copra,1971,0.0,
3020,copra,1972,0.0,
3021,copra,1973,0.0,
3022,copra,1974,0.0,
3023,copra,1975,0.0,
3024,copra,1976,0.0,
3025,copra,1977,0.0,
3026,copra,1978,0.0,
3027,copra,1979,0.0,
3028,copra,1980,0.0,
3029,copra,1981,0.0,
3030,copra,1982,5000.0,
3031,copra,1983,0.0,
3032,copra,1984,0.0,
3033,copra,1985,400.0,
3034,copra,1986,0.0,
3035,copra,1987,0.0,
3036,copra,1988,0.0,
3037,copra,1989,0.0,
3038,copra,1990,0.0,
3039,copra,1991,0.0,
3040,copra,1992,0.0,
3041,copra,1993,0.0,
3042,copra,1994,0.0,
3043,copra,1995,0.0,
3044,copra,1996,0.0,
3045,copra,1997,0.0,
3046,copra,1998,0.0,
3047,copra,1999,0.0,
3048,copra,2000,0.0,
3049,copra,2001,0.0,
3050,copra,2002,0.0,
3051,copra,2003,0.0,
3052,copra,2004,0.0,27772.0
3053,copra,2005,0.0,19014.0
3054,copra,2006,0.0,14286.0
3055,copra,2007,0.0,11651.0
3056,copra,2008,0.0,12911.0
3057,copra,2009,0.0,7464.0
3058,copra,2010,0.0,7000.0
3059,copra,2011,0.0,6418.0
3060,copra,2012,0.0,4571.0
3061,copra,2013,3.0,5891.0
3062,copra,2014,0.0,5012.0
3063,copra,2015,0.0,6207.0
3064,copra,2016,0.0,7893.0
3065,copra,2017,0.0,6947.0
3066,copra,2018,0.0,7536.0
3067,copra,2019,0.0,10129.0
3068,cotton,1961,223587.0,
3069,cotton,1962,235841.0,
3070,cotton,1963,248201.0,
3071,cotton,1964,251462.0,
3072,cotton,1965,215098.0,
3073,cotton,1966,248149.0,
3074,cotton,1967,203961.0,
3075,cotton,1968,272594.0,
3076,cotton,1969,487631.0,
3077,cotton,1970,401634.0,
3078,cotton,1971,260881.0,
3079,cotton,1972,304517.0,
3080,cotton,1973,293658.0,
3081,cotton,1974,91561.0,
3082,cotton,1975,115149.0,
3083,cotton,1976,13536.0,
3084,cotton,1977,40419.0,
3085,cotton,1978,49517.0,
3086,cotton,1979,12785.0,
3087,cotton,1980,28856.0,
3088,cotton,1981,39182.0,
3089,cotton,1982,62749.0,
3090,cotton,1983,204306.0,
3091,cotton,1984,55556.0,
3092,cotton,1985,110838.0,
3093,cotton,1986,53666.0,
3094,cotton,1987,204381.0,
3095,cotton,1988,52921.0,
3096,cotton,1989,189306.0,
3097,cotton,1990,116935.0,
3098,cotton,1991,131169.0,
3099,cotton,1992,46430.0,
3100,cotton,1993,16374.0,
3101,cotton,1994,7929.0,
3102,cotton,1995,72033.0,
3103,cotton,1996,4275.0,
3104,cotton,1997,1710.0,
3105,cotton,1998,5676.0,
3106,cotton,1999,11188.0,
3107,cotton,2000,43065.0,
3108,cotton,2001,178943.0,
3109,cotton,2002,123607.0,
3110,cotton,2003,201025.0,
3111,cotton,2004,454692.0,27772.0
3112,cotton,2005,428408.0,19014.0
3113,cotton,2006,342182.0,14286.0
3114,cotton,2007,445413.0,11651.0
3115,cotton,2008,573334.0,12911.0
3116,cotton,2009,616633.0,7464.0
3117,cotton,2010,534070.0,7000.0
3118,cotton,2011,812673.0,6418.0
3119,cotton,2012,1080642.0,4571.0
3120,cotton,2013,584476.0,5891.0
3121,cotton,2014,839323.0,5012.0
3122,cotton,2015,938816.0,6207.0
3123,cotton,2016,926944.0,7893.0
3124,cotton,2017,873764.0,6947.0
3125,cotton,2018,961469.0,7536.0
3126,cotton,2019,1691210.0,10129.0
3127,cream fresh,1961,0.0,
3128,cream fresh,1962,0.0,
3129,cream fresh,1963,0.0,
3130,cream fresh,1964,0.0,
3131,cream fresh,1965,0.0,
3132,cream fresh,1966,0.0,
3133,cream fresh,1967,0.0,
3134,cream fresh,1968,0.0,
3135,cream fresh,1969,0.0,
3136,cream fresh,1970,0.0,
3137,cream fresh,1971,0.0,
3138,cream fresh,1972,0.0,
3139,cream fresh,1973,0.0,
3140,cream fresh,1974,0.0,
3141,cream fresh,1975,0.0,
3142,cream fresh,1976,0.0,
3143,cream fresh,1977,0.0,
3144,cream fresh,1978,0.0,
3145,cream fresh,1979,0.0,
3146,cream fresh,1980,0.0,
3147,cream fresh,1981,0.0,
3148,cream fresh,1982,0.0,
3149,cream fresh,1983,0.0,
3150,cream fresh,1984,0.0,
3151,cream fresh,1985,0.0,
3152,cream fresh,1986,0.0,
3153,cream fresh,1987,0.0,
3154,cream fresh,1988,2.0,
3155,cream fresh,1989,2.0,
3156,cream fresh,1990,4.0,
3157,cream fresh,1991,126.0,
3158,cream fresh,1992,0.0,
3159,cream fresh,1993,1.0,
3160,cream fresh,1994,0.0,
3161,cream fresh,1995,6.0,
3162,cream fresh,1996,15.0,
3163,cream fresh,1997,14.0,
3164,cream fresh,1998,9.0,
3165,cream fresh,1999,92.0,
3166,cream fresh,2000,360.0,
3167,cream fresh,2001,1710.0,
3168,cream fresh,2002,4321.0,
3169,cream fresh,2003,1563.0,
3170,cream fresh,2004,2972.0,27772.0
3171,cream fresh,2005,1532.0,19014.0
3172,cream fresh,2006,4950.0,14286.0
3173,cream fresh,2007,6118.0,11651.0
3174,cream fresh,2008,5827.0,12911.0
3175,cream fresh,2009,5513.0,7464.0
3176,cream fresh,2010,8767.0,7000.0
3177,cream fresh,2011,5572.0,6418.0
3178,cream fresh,2012,7344.0,4571.0
3179,cream fresh,2013,6642.0,5891.0
3180,cream fresh,2014,6877.0,5012.0
3181,cream fresh,2015,6390.0,6207.0
3182,cream fresh,2016,6584.0,7893.0
3183,cream fresh,2017,7129.0,6947.0
3184,cream fresh,2018,5968.0,7536.0
3185,cream fresh,2019,6341.0,10129.0
3186,crude materials,1961,0.0,
3187,crude materials,1962,0.0,
3188,crude materials,1963,0.0,
3189,crude materials,1964,0.0,
3190,crude materials,1965,0.0,
3191,crude materials,1966,0.0,
3192,crude materials,1967,0.0,
3193,crude materials,1968,0.0,
3194,crude materials,1969,0.0,
3195,crude materials,1970,0.0,
3196,crude materials,1971,0.0,
3197,crude materials,1972,0.0,
3198,crude materials,1973,0.0,
3199,crude materials,1974,0.0,
3200,crude materials,1975,0.0,
3201,crude materials,1976,0.0,
3202,crude materials,1977,0.0,
3203,crude materials,1978,0.0,
3204,crude materials,1979,0.0,
3205,crude materials,1980,0.0,
3206,crude materials,1981,0.0,
3207,crude materials,1982,0.0,
3208,crude materials,1983,0.0,
3209,crude materials,1984,0.0,
3210,crude materials,1985,0.0,
3211,crude materials,1986,0.0,
3212,crude materials,1987,0.0,
3213,crude materials,1988,0.0,
3214,crude materials,1989,0.0,
3215,crude materials,1990,0.0,
3216,crude materials,1991,0.0,
3217,crude materials,1992,0.0,
3218,crude materials,1993,0.0,
3219,crude materials,1994,0.0,
3220,crude materials,1995,0.0,
3221,crude materials,1996,0.0,
3222,crude materials,1997,0.0,
3223,crude materials,1998,0.0,
3224,crude materials,1999,0.0,
3225,crude materials,2000,0.0,
3226,crude materials,2001,0.0,
3227,crude materials,2002,0.0,
3228,crude materials,2003,0.0,
3229,crude materials,2004,0.0,27772.0
3230,crude materials,2005,0.0,19014.0
3231,crude materials,2006,0.0,14286.0
3232,crude materials,2007,0.0,11651.0
3233,crude materials,2008,0.0,12911.0
3234,crude materials,2009,0.0,7464.0
3235,crude materials,2010,0.0,7000.0
3236,crude materials,2011,0.0,6418.0
3237,crude materials,2012,0.0,4571.0
3238,crude materials,2013,0.0,5891.0
3239,crude materials,2014,0.0,5012.0
3240,crude materials,2015,0.0,6207.0
3241,crude materials,2016,0.0,7893.0
3242,crude materials,2017,0.0,6947.0
3243,crude materials,2018,0.0,7536.0
3244,crude materials,2019,0.0,10129.0
3245,crude materials nes,1961,145.0,
3246,crude materials nes,1962,28.0,
3247,crude materials nes,1963,3.0,
3248,crude materials nes,1964,0.0,
3249,crude materials nes,1965,148.0,
3250,crude materials nes,1966,673.0,
3251,crude materials nes,1967,947.0,
3252,crude materials nes,1968,872.0,
3253,crude materials nes,1969,922.0,
3254,crude materials nes,1970,1433.0,
3255,crude materials nes,1971,1208.0,
3256,crude materials nes,1972,113.0,
3257,crude materials nes,1973,0.0,
3258,crude materials nes,1974,640.0,
3259,crude materials nes,1975,112.0,
3260,crude materials nes,1976,314.0,
3261,crude materials nes,1977,1235.0,
3262,crude materials nes,1978,3314.0,
3263,crude materials nes,1979,1866.0,
3264,crude materials nes,1980,388.0,
3265,crude materials nes,1981,369.0,
3266,crude materials nes,1982,433.0,
3267,crude materials nes,1983,779.0,
3268,crude materials nes,1984,951.0,
3269,crude materials nes,1985,729.0,
3270,crude materials nes,1986,479.0,
3271,crude materials nes,1987,373.0,
3272,crude materials nes,1988,1015.0,
3273,crude materials nes,1989,1894.0,
3274,crude materials nes,1990,1196.0,
3275,crude materials nes,1991,1201.0,
3276,crude materials nes,1992,1025.0,
