,label,n,value,type,year
6484,lemons and limes,,92301.0,deforestation,2014
6485,lemons and limes,,96632.0,deforestation,2015
6486,lemons and limes,,95748.0,deforestation,2016
6487,lemons and limes,,92393.0,deforestation,2017
6488,lemons and limes,,97502.0,deforestation,2018
6489,lemons and limes,,104617.0,deforestation,2019
6533,lentils,,10.0,deforestation,2004
6534,lentils,,12.0,deforestation,2005
6535,lentils,,31.0,deforestation,2006
6536,lentils,,40.0,deforestation,2007
6537,lentils,,6.0,deforestation,2008
6538,lentils,,18.0,deforestation,2009
6539,lentils,,5.0,deforestation,2010
6540,lentils,,5.0,deforestation,2011
6541,lentils,,6.0,deforestation,2012
6542,lentils,,8.0,deforestation,2013
6543,lentils,,9.0,deforestation,2014
6544,lentils,,9.0,deforestation,2015
6545,lentils,,8.0,deforestation,2016
6546,lentils,,148.0,deforestation,2017
6547,lentils,,20.0,deforestation,2018
6548,lentils,,23.0,deforestation,2019
6592,lettuce and chicory,,0.0,deforestation,2004
6593,lettuce and chicory,,3.0,deforestation,2005
6594,lettuce and chicory,,0.0,deforestation,2006
6595,lettuce and chicory,,0.0,deforestation,2007
6596,lettuce and chicory,,0.0,deforestation,2008
6597,lettuce and chicory,,0.0,deforestation,2009
6598,lettuce and chicory,,7.0,deforestation,2010
6599,lettuce and chicory,,4.0,deforestation,2011
6600,lettuce and chicory,,1.0,deforestation,2012
6601,lettuce and chicory,,0.0,deforestation,2013
6602,lettuce and chicory,,2.0,deforestation,2014
6603,lettuce and chicory,,0.0,deforestation,2015
6604,lettuce and chicory,,82.0,deforestation,2016
6605,lettuce and chicory,,12.0,deforestation,2017
6606,lettuce and chicory,,86.0,deforestation,2018
6607,lettuce and chicory,,268.0,deforestation,2019
6651,linseed,,0.0,deforestation,2004
6652,linseed,,107.0,deforestation,2005
6653,linseed,,1.0,deforestation,2006
6654,linseed,,1.0,deforestation,2007
6655,linseed,,1.0,deforestation,2008
6656,linseed,,3.0,deforestation,2009
6657,linseed,,3.0,deforestation,2010
6658,linseed,,2.0,deforestation,2011
6659,linseed,,4.0,deforestation,2012
6660,linseed,,4.0,deforestation,2013
6661,linseed,,2.0,deforestation,2014
6662,linseed,,1.0,deforestation,2015
6663,linseed,,1.0,deforestation,2016
6664,linseed,,1.0,deforestation,2017
6665,linseed,,2.0,deforestation,2018
6666,linseed,,25.0,deforestation,2019
6710,macaroni,,5077.0,deforestation,2004
6711,macaroni,,4649.0,deforestation,2005
6712,macaroni,,1477.0,deforestation,2006
6713,macaroni,,2061.0,deforestation,2007
6714,macaroni,,17861.0,deforestation,2008
6715,macaroni,,14985.0,deforestation,2009
6716,macaroni,,4927.0,deforestation,2010
6717,macaroni,,6556.0,deforestation,2011
6718,macaroni,,9958.0,deforestation,2012
6719,macaroni,,18909.0,deforestation,2013
6720,macaroni,,22463.0,deforestation,2014
6721,macaroni,,2929.0,deforestation,2015
6722,macaroni,,7144.0,deforestation,2016
6723,macaroni,,8268.0,deforestation,2017
6724,macaroni,,9488.0,deforestation,2018
6725,macaroni,,6145.0,deforestation,2019
6769,maize,,5030999.0,deforestation,2004
6770,maize,,1070016.0,deforestation,2005
6771,maize,,3937999.0,deforestation,2006
6772,maize,,10933455.0,deforestation,2007
6773,maize,,6432662.0,deforestation,2008
6774,maize,,7781900.0,deforestation,2009
6775,maize,,10815275.0,deforestation,2010
6776,maize,,9486914.0,deforestation,2011
6777,maize,,19801939.0,deforestation,2012
6778,maize,,26624890.0,deforestation,2013
6779,maize,,20654640.0,deforestation,2014
6780,maize,,28923951.0,deforestation,2015
6781,maize,,21873310.0,deforestation,2016
6782,maize,,29265911.0,deforestation,2017
6783,maize,,23566198.0,deforestation,2018
6784,maize,,42752102.0,deforestation,2019
6828,"maize, green",,0.0,deforestation,2004
6829,"maize, green",,0.0,deforestation,2005
6830,"maize, green",,0.0,deforestation,2006
6831,"maize, green",,0.0,deforestation,2007
6832,"maize, green",,0.0,deforestation,2008
6833,"maize, green",,0.0,deforestation,2009
6834,"maize, green",,0.0,deforestation,2010
6835,"maize, green",,0.0,deforestation,2011
6836,"maize, green",,0.0,deforestation,2012
6837,"maize, green",,0.0,deforestation,2013
6838,"maize, green",,5.0,deforestation,2014
6839,"maize, green",,7.0,deforestation,2015
6840,"maize, green",,9.0,deforestation,2016
6841,"maize, green",,56.0,deforestation,2017
6842,"maize, green",,47.0,deforestation,2018
6843,"maize, green",,104.0,deforestation,2019
6887,malt,,7331.0,deforestation,2004
6888,malt,,950.0,deforestation,2005
6889,malt,,6773.0,deforestation,2006
6890,malt,,7188.0,deforestation,2007
6891,malt,,1313.0,deforestation,2008
6892,malt,,317.0,deforestation,2009
6893,malt,,6.0,deforestation,2010
6894,malt,,0.0,deforestation,2011
6895,malt,,0.0,deforestation,2012
6896,malt,,1172.0,deforestation,2013
6897,malt,,3793.0,deforestation,2014
6898,malt,,6482.0,deforestation,2015
6899,malt,,7488.0,deforestation,2016
6900,malt,,7283.0,deforestation,2017
6901,malt,,7133.0,deforestation,2018
6902,malt,,3342.0,deforestation,2019
6946,"mangoes, mangosteens, guavas",,111181.0,deforestation,2004
6947,"mangoes, mangosteens, guavas",,113882.0,deforestation,2005
6948,"mangoes, mangosteens, guavas",,114694.0,deforestation,2006
6949,"mangoes, mangosteens, guavas",,116271.0,deforestation,2007
6950,"mangoes, mangosteens, guavas",,133944.0,deforestation,2008
6951,"mangoes, mangosteens, guavas",,110355.0,deforestation,2009
6952,"mangoes, mangosteens, guavas",,124380.0,deforestation,2010
6953,"mangoes, mangosteens, guavas",,126568.0,deforestation,2011
6954,"mangoes, mangosteens, guavas",,127132.0,deforestation,2012
6955,"mangoes, mangosteens, guavas",,122178.0,deforestation,2013
6956,"mangoes, mangosteens, guavas",,133219.0,deforestation,2014
6957,"mangoes, mangosteens, guavas",,156557.0,deforestation,2015
6958,"mangoes, mangosteens, guavas",,154383.0,deforestation,2016
6959,"mangoes, mangosteens, guavas",,179744.0,deforestation,2017
6960,"mangoes, mangosteens, guavas",,170630.0,deforestation,2018
6961,"mangoes, mangosteens, guavas",,216048.0,deforestation,2019
7005,manila fibre (abaca),,0.0,deforestation,2004
7006,manila fibre (abaca),,0.0,deforestation,2005
7007,manila fibre (abaca),,0.0,deforestation,2006
7008,manila fibre (abaca),,0.0,deforestation,2007
7009,manila fibre (abaca),,0.0,deforestation,2008
7010,manila fibre (abaca),,0.0,deforestation,2009
7011,manila fibre (abaca),,0.0,deforestation,2010
7012,manila fibre (abaca),,0.0,deforestation,2011
7013,manila fibre (abaca),,0.0,deforestation,2012
7014,manila fibre (abaca),,0.0,deforestation,2013
7015,manila fibre (abaca),,0.0,deforestation,2014
7016,manila fibre (abaca),,0.0,deforestation,2015
7017,manila fibre (abaca),,0.0,deforestation,2016
7018,manila fibre (abaca),,0.0,deforestation,2017
7019,manila fibre (abaca),,0.0,deforestation,2018
7020,manila fibre (abaca),,0.0,deforestation,2019
7064,"margarine, short",,34084.0,deforestation,2004
7065,"margarine, short",,20353.0,deforestation,2005
7066,"margarine, short",,14372.0,deforestation,2006
7067,"margarine, short",,24868.0,deforestation,2007
7068,"margarine, short",,34548.0,deforestation,2008
7069,"margarine, short",,24730.0,deforestation,2009
7070,"margarine, short",,26948.0,deforestation,2010
7071,"margarine, short",,35918.0,deforestation,2011
7072,"margarine, short",,17753.0,deforestation,2012
7073,"margarine, short",,25300.0,deforestation,2013
7074,"margarine, short",,42037.0,deforestation,2014
7075,"margarine, short",,25748.0,deforestation,2015
7076,"margarine, short",,15585.0,deforestation,2016
7077,"margarine, short",,12906.0,deforestation,2017
7078,"margarine, short",,11793.0,deforestation,2018
7079,"margarine, short",,17520.0,deforestation,2019
7123,mat�,,28552.0,deforestation,2004
7124,mat�,,31441.0,deforestation,2005
7125,mat�,,31619.0,deforestation,2006
7126,mat�,,31064.0,deforestation,2007
7127,mat�,,31607.0,deforestation,2008
7128,mat�,,31051.0,deforestation,2009
7129,mat�,,33144.0,deforestation,2010
7130,mat�,,35437.0,deforestation,2011
7131,mat�,,36272.0,deforestation,2012
7132,mat�,,38010.0,deforestation,2013
7133,mat�,,34599.0,deforestation,2014
7134,mat�,,35956.0,deforestation,2015
7135,mat�,,35325.0,deforestation,2016
7136,mat�,,33625.0,deforestation,2017
7137,mat�,,36164.0,deforestation,2018
7138,mat�,,36189.0,deforestation,2019
7182,"meal, meat",,44505.0,deforestation,2004
7183,"meal, meat",,40296.0,deforestation,2005
7184,"meal, meat",,67624.0,deforestation,2006
7185,"meal, meat",,71056.0,deforestation,2007
7186,"meal, meat",,62903.0,deforestation,2008
7187,"meal, meat",,19499.0,deforestation,2009
7188,"meal, meat",,30865.0,deforestation,2010
7189,"meal, meat",,36930.0,deforestation,2011
7190,"meal, meat",,84011.0,deforestation,2012
7191,"meal, meat",,93985.0,deforestation,2013
7192,"meal, meat",,98388.0,deforestation,2014
7193,"meal, meat",,110543.0,deforestation,2015
7194,"meal, meat",,112935.0,deforestation,2016
7195,"meal, meat",,136249.0,deforestation,2017
7196,"meal, meat",,168265.0,deforestation,2018
7197,"meal, meat",,170580.0,deforestation,2019
7241,meat nes,,211.0,deforestation,2004
7242,meat nes,,319.0,deforestation,2005
7243,meat nes,,274.0,deforestation,2006
7244,meat nes,,369.0,deforestation,2007
7245,meat nes,,250.0,deforestation,2008
7246,meat nes,,301.0,deforestation,2009
7247,meat nes,,791.0,deforestation,2010
7248,meat nes,,240.0,deforestation,2011
7249,meat nes,,136.0,deforestation,2012
7250,meat nes,,106.0,deforestation,2013
7251,meat nes,,101.0,deforestation,2014
7252,meat nes,,20.0,deforestation,2015
7253,meat nes,,0.0,deforestation,2016
7254,meat nes,,10.0,deforestation,2017
7255,meat nes,,8.0,deforestation,2018
7256,meat nes,,1.0,deforestation,2019
7300,"meat, dried nes",,1.0,deforestation,2004
7301,"meat, dried nes",,7.0,deforestation,2005
7302,"meat, dried nes",,4575.0,deforestation,2006
7303,"meat, dried nes",,124360.0,deforestation,2007
7304,"meat, dried nes",,208880.0,deforestation,2008
7305,"meat, dried nes",,196574.0,deforestation,2009
7306,"meat, dried nes",,190106.0,deforestation,2010
7307,"meat, dried nes",,192925.0,deforestation,2011
7308,"meat, dried nes",,176857.0,deforestation,2012
7309,"meat, dried nes",,178421.0,deforestation,2013
7310,"meat, dried nes",,188729.0,deforestation,2014
7311,"meat, dried nes",,179205.0,deforestation,2015
7312,"meat, dried nes",,181500.0,deforestation,2016
7313,"meat, dried nes",,142549.0,deforestation,2017
7314,"meat, dried nes",,95015.0,deforestation,2018
7315,"meat, dried nes",,127950.0,deforestation,2019
7359,"meat, duck",,430.0,deforestation,2004
7360,"meat, duck",,1220.0,deforestation,2005
7361,"meat, duck",,1510.0,deforestation,2006
7362,"meat, duck",,1159.0,deforestation,2007
7363,"meat, duck",,1181.0,deforestation,2008
7364,"meat, duck",,1917.0,deforestation,2009
7365,"meat, duck",,2178.0,deforestation,2010
7366,"meat, duck",,1507.0,deforestation,2011
7367,"meat, duck",,3025.0,deforestation,2012
7368,"meat, duck",,1489.0,deforestation,2013
7369,"meat, duck",,2062.0,deforestation,2014
7370,"meat, duck",,2385.0,deforestation,2015
7371,"meat, duck",,2983.0,deforestation,2016
7372,"meat, duck",,3433.0,deforestation,2017
7373,"meat, duck",,2968.0,deforestation,2018
7374,"meat, duck",,3082.0,deforestation,2019
7418,"meat, goat",,1.0,deforestation,2004
7419,"meat, goat",,0.0,deforestation,2005
7420,"meat, goat",,0.0,deforestation,2006
7421,"meat, goat",,6.0,deforestation,2007
7422,"meat, goat",,6.0,deforestation,2008
7423,"meat, goat",,0.0,deforestation,2009
7424,"meat, goat",,0.0,deforestation,2010
7425,"meat, goat",,0.0,deforestation,2011
7426,"meat, goat",,0.0,deforestation,2012
7427,"meat, goat",,0.0,deforestation,2013
7428,"meat, goat",,0.0,deforestation,2014
7429,"meat, goat",,0.0,deforestation,2015
7430,"meat, goat",,0.0,deforestation,2016
7431,"meat, goat",,0.0,deforestation,2017
7432,"meat, goat",,0.0,deforestation,2018
7433,"meat, goat",,2.0,deforestation,2019
7477,"meat, goose and guinea fowl",,0.0,deforestation,2004
7478,"meat, goose and guinea fowl",,0.0,deforestation,2005
7479,"meat, goose and guinea fowl",,0.0,deforestation,2006
7480,"meat, goose and guinea fowl",,0.0,deforestation,2007
7481,"meat, goose and guinea fowl",,0.0,deforestation,2008
7482,"meat, goose and guinea fowl",,0.0,deforestation,2009
7483,"meat, goose and guinea fowl",,0.0,deforestation,2010
7484,"meat, goose and guinea fowl",,0.0,deforestation,2011
7485,"meat, goose and guinea fowl",,0.0,deforestation,2012
7486,"meat, goose and guinea fowl",,0.0,deforestation,2013
7487,"meat, goose and guinea fowl",,0.0,deforestation,2014
7488,"meat, goose and guinea fowl",,0.0,deforestation,2015
7489,"meat, goose and guinea fowl",,0.0,deforestation,2016
7490,"meat, goose and guinea fowl",,0.0,deforestation,2017
7491,"meat, goose and guinea fowl",,0.0,deforestation,2018
7492,"meat, goose and guinea fowl",,0.0,deforestation,2019
7536,"meat, horse",,20514.0,deforestation,2004
7537,"meat, horse",,19101.0,deforestation,2005
7538,"meat, horse",,16186.0,deforestation,2006
7539,"meat, horse",,13102.0,deforestation,2007
7540,"meat, horse",,9870.0,deforestation,2008
7541,"meat, horse",,9247.0,deforestation,2009
7542,"meat, horse",,3348.0,deforestation,2010
7543,"meat, horse",,2082.0,deforestation,2011
7544,"meat, horse",,2376.0,deforestation,2012
7545,"meat, horse",,1768.0,deforestation,2013
7546,"meat, horse",,2118.0,deforestation,2014
7547,"meat, horse",,2775.0,deforestation,2015
7548,"meat, horse",,2747.0,deforestation,2016
7549,"meat, horse",,3063.0,deforestation,2017
7550,"meat, horse",,3862.0,deforestation,2018
7551,"meat, horse",,2535.0,deforestation,2019
7595,"meat, pork",,335684.0,deforestation,2004
7596,"meat, pork",,389755.0,deforestation,2005
7597,"meat, pork",,349530.0,deforestation,2006
7598,"meat, pork",,427505.0,deforestation,2007
7599,"meat, pork",,369723.0,deforestation,2008
7600,"meat, pork",,436488.0,deforestation,2009
7601,"meat, pork",,394607.0,deforestation,2010
7602,"meat, pork",,377096.0,deforestation,2011
7603,"meat, pork",,415625.0,deforestation,2012
7604,"meat, pork",,387648.0,deforestation,2013
7605,"meat, pork",,392204.0,deforestation,2014
7606,"meat, pork",,441855.0,deforestation,2015
7607,"meat, pork",,590805.0,deforestation,2016
7608,"meat, pork",,561249.0,deforestation,2017
7609,"meat, pork",,524319.0,deforestation,2018
7610,"meat, pork",,627382.0,deforestation,2019
7654,"meat, rabbit",,0.0,deforestation,2004
7655,"meat, rabbit",,0.0,deforestation,2005
7656,"meat, rabbit",,0.0,deforestation,2006
7657,"meat, rabbit",,0.0,deforestation,2007
7658,"meat, rabbit",,0.0,deforestation,2008
7659,"meat, rabbit",,0.0,deforestation,2009
7660,"meat, rabbit",,0.0,deforestation,2010
7661,"meat, rabbit",,0.0,deforestation,2011
7662,"meat, rabbit",,0.0,deforestation,2012
7663,"meat, rabbit",,0.0,deforestation,2013
7664,"meat, rabbit",,0.0,deforestation,2014
7665,"meat, rabbit",,0.0,deforestation,2015
7666,"meat, rabbit",,0.0,deforestation,2016
7667,"meat, rabbit",,0.0,deforestation,2017
7668,"meat, rabbit",,0.0,deforestation,2018
7669,"meat, rabbit",,0.0,deforestation,2019
7713,"meat, turkey",,134339.0,deforestation,2004
7714,"meat, turkey",,111837.0,deforestation,2005
7715,"meat, turkey",,78991.0,deforestation,2006
7716,"meat, turkey",,84202.0,deforestation,2007
7717,"meat, turkey",,95567.0,deforestation,2008
7718,"meat, turkey",,76687.0,deforestation,2009
7719,"meat, turkey",,78062.0,deforestation,2010
7720,"meat, turkey",,72661.0,deforestation,2011
7721,"meat, turkey",,94242.0,deforestation,2012
7722,"meat, turkey",,92057.0,deforestation,2013
7723,"meat, turkey",,79576.0,deforestation,2014
7724,"meat, turkey",,83525.0,deforestation,2015
7725,"meat, turkey",,93421.0,deforestation,2016
7726,"meat, turkey",,72373.0,deforestation,2017
7727,"meat, turkey",,62749.0,deforestation,2018
7728,"meat, turkey",,35035.0,deforestation,2019
7772,"melons, other (inc.cantaloupes)",,142587.0,deforestation,2004
7773,"melons, other (inc.cantaloupes)",,179831.0,deforestation,2005
7774,"melons, other (inc.cantaloupes)",,172809.0,deforestation,2006
7775,"melons, other (inc.cantaloupes)",,204502.0,deforestation,2007
7776,"melons, other (inc.cantaloupes)",,211790.0,deforestation,2008
7777,"melons, other (inc.cantaloupes)",,183912.0,deforestation,2009
7778,"melons, other (inc.cantaloupes)",,177828.0,deforestation,2010
7779,"melons, other (inc.cantaloupes)",,169576.0,deforestation,2011
7780,"melons, other (inc.cantaloupes)",,181768.0,deforestation,2012
7781,"melons, other (inc.cantaloupes)",,191413.0,deforestation,2013
7782,"melons, other (inc.cantaloupes)",,196850.0,deforestation,2014
7783,"melons, other (inc.cantaloupes)",,223746.0,deforestation,2015
7784,"melons, other (inc.cantaloupes)",,224688.0,deforestation,2016
7785,"melons, other (inc.cantaloupes)",,233653.0,deforestation,2017
7786,"melons, other (inc.cantaloupes)",,197596.0,deforestation,2018
7787,"melons, other (inc.cantaloupes)",,251638.0,deforestation,2019
7831,milk,,59295.0,deforestation,2004
7832,milk,,68673.0,deforestation,2005
7833,milk,,78076.0,deforestation,2006
7834,milk,,84392.0,deforestation,2007
7835,milk,,131011.0,deforestation,2008
7836,milk,,54614.0,deforestation,2009
7837,milk,,41059.0,deforestation,2010
7838,milk,,28940.0,deforestation,2011
7839,milk,,29518.0,deforestation,2012
7840,milk,,29375.0,deforestation,2013
7841,milk,,73858.0,deforestation,2014
7842,milk,,65534.0,deforestation,2015
7843,milk,,42891.0,deforestation,2016
7844,milk,,25985.0,deforestation,2017
7845,milk,,13083.0,deforestation,2018
7846,milk,,14171.0,deforestation,2019
7890,millet,,0.0,deforestation,2004
7891,millet,,0.0,deforestation,2005
7892,millet,,1.0,deforestation,2006
7893,millet,,0.0,deforestation,2007
7894,millet,,0.0,deforestation,2008
7895,millet,,2.0,deforestation,2009
7896,millet,,2.0,deforestation,2010
7897,millet,,2.0,deforestation,2011
7898,millet,,3.0,deforestation,2012
7899,millet,,2.0,deforestation,2013
7900,millet,,0.0,deforestation,2014
7901,millet,,0.0,deforestation,2015
7902,millet,,0.0,deforestation,2016
7903,millet,,0.0,deforestation,2017
7904,millet,,39.0,deforestation,2018
7905,millet,,1248.0,deforestation,2019
7949,mixes and doughs,,723.0,deforestation,2004
7950,mixes and doughs,,957.0,deforestation,2005
7951,mixes and doughs,,701.0,deforestation,2006
7952,mixes and doughs,,971.0,deforestation,2007
7953,mixes and doughs,,930.0,deforestation,2008
7954,mixes and doughs,,1306.0,deforestation,2009
7955,mixes and doughs,,1225.0,deforestation,2010
7956,mixes and doughs,,1492.0,deforestation,2011
7957,mixes and doughs,,1894.0,deforestation,2012
7958,mixes and doughs,,2068.0,deforestation,2013
7959,mixes and doughs,,2330.0,deforestation,2014
7960,mixes and doughs,,2670.0,deforestation,2015
7961,mixes and doughs,,5633.0,deforestation,2016
7962,mixes and doughs,,5538.0,deforestation,2017
7963,mixes and doughs,,7220.0,deforestation,2018
7964,mixes and doughs,,28537.0,deforestation,2019
8008,molasses,,56219.0,deforestation,2004
8009,molasses,,61224.0,deforestation,2005
8010,molasses,,21199.0,deforestation,2006
8011,molasses,,97.0,deforestation,2007
8012,molasses,,12234.0,deforestation,2008
8013,molasses,,55913.0,deforestation,2009
8014,molasses,,46894.0,deforestation,2010
8015,molasses,,2.0,deforestation,2011
8016,molasses,,3.0,deforestation,2012
8017,molasses,,29.0,deforestation,2013
8018,molasses,,8.0,deforestation,2014
8019,molasses,,69.0,deforestation,2015
8020,molasses,,1200.0,deforestation,2016
8021,molasses,,65.0,deforestation,2017
8022,molasses,,54.0,deforestation,2018
8023,molasses,,72.0,deforestation,2019
8067,mushrooms,,62.0,deforestation,2004
8068,mushrooms,,55.0,deforestation,2005
8069,mushrooms,,16.0,deforestation,2006
8070,mushrooms,,17.0,deforestation,2007
8071,mushrooms,,12.0,deforestation,2008
8072,mushrooms,,17.0,deforestation,2009
8073,mushrooms,,21.0,deforestation,2010
8074,mushrooms,,26.0,deforestation,2011
8075,mushrooms,,26.0,deforestation,2012
8076,mushrooms,,37.0,deforestation,2013
8077,mushrooms,,26.0,deforestation,2014
8078,mushrooms,,25.0,deforestation,2015
8079,mushrooms,,29.0,deforestation,2016
8080,mushrooms,,26.0,deforestation,2017
8081,mushrooms,,37.0,deforestation,2018
8082,mushrooms,,70.0,deforestation,2019
8126,mustard seed,,0.0,deforestation,2004
8127,mustard seed,,5.0,deforestation,2005
8128,mustard seed,,2.0,deforestation,2006
8129,mustard seed,,0.0,deforestation,2007
8130,mustard seed,,0.0,deforestation,2008
8131,mustard seed,,1.0,deforestation,2009
8132,mustard seed,,0.0,deforestation,2010
8133,mustard seed,,0.0,deforestation,2011
8134,mustard seed,,0.0,deforestation,2012
8135,mustard seed,,0.0,deforestation,2013
8136,mustard seed,,0.0,deforestation,2014
8137,mustard seed,,0.0,deforestation,2015
8138,mustard seed,,0.0,deforestation,2016
8139,mustard seed,,1.0,deforestation,2017
8140,mustard seed,,0.0,deforestation,2018
8141,mustard seed,,1.0,deforestation,2019
8185,"nutmeg, mace and cardamoms",,474.0,deforestation,2004
8186,"nutmeg, mace and cardamoms",,744.0,deforestation,2005
8187,"nutmeg, mace and cardamoms",,1490.0,deforestation,2006
8188,"nutmeg, mace and cardamoms",,368.0,deforestation,2007
8189,"nutmeg, mace and cardamoms",,5.0,deforestation,2008
8190,"nutmeg, mace and cardamoms",,2.0,deforestation,2009
8191,"nutmeg, mace and cardamoms",,0.0,deforestation,2010
8192,"nutmeg, mace and cardamoms",,13.0,deforestation,2011
8193,"nutmeg, mace and cardamoms",,1.0,deforestation,2012
8194,"nutmeg, mace and cardamoms",,0.0,deforestation,2013
8195,"nutmeg, mace and cardamoms",,0.0,deforestation,2014
8196,"nutmeg, mace and cardamoms",,26.0,deforestation,2015
8197,"nutmeg, mace and cardamoms",,0.0,deforestation,2016
8198,"nutmeg, mace and cardamoms",,0.0,deforestation,2017
8199,"nutmeg, mace and cardamoms",,0.0,deforestation,2018
8200,"nutmeg, mace and cardamoms",,1.0,deforestation,2019
8244,nuts,,107522.0,deforestation,2004
8245,nuts,,127143.0,deforestation,2005
8246,nuts,,111935.0,deforestation,2006
8247,nuts,,108419.0,deforestation,2007
8248,nuts,,102408.0,deforestation,2008
8249,nuts,,117295.0,deforestation,2009
8250,nuts,,108729.0,deforestation,2010
8251,nuts,,99882.0,deforestation,2011
8252,nuts,,109895.0,deforestation,2012
8253,nuts,,125596.0,deforestation,2013
8254,nuts,,100449.0,deforestation,2014
8255,nuts,,149370.0,deforestation,2015
8256,nuts,,151256.0,deforestation,2016
8257,nuts,,188047.0,deforestation,2017
8258,nuts,,256720.0,deforestation,2018
8259,nuts,,236997.0,deforestation,2019
8303,oats,,2441.0,deforestation,2004
8304,oats,,1602.0,deforestation,2005
8305,oats,,994.0,deforestation,2006
8306,oats,,1962.0,deforestation,2007
8307,oats,,5112.0,deforestation,2008
8308,oats,,9982.0,deforestation,2009
8309,oats,,4369.0,deforestation,2010
8310,oats,,9570.0,deforestation,2011
8311,oats,,2477.0,deforestation,2012
8312,oats,,7030.0,deforestation,2013
8313,oats,,6493.0,deforestation,2014
8314,oats,,10043.0,deforestation,2015
8315,oats,,1663.0,deforestation,2016
8316,oats,,2005.0,deforestation,2017
8317,oats,,5394.0,deforestation,2018
8318,oats,,5216.0,deforestation,2019
8362,offals,,82304.0,deforestation,2004
8363,offals,,88161.0,deforestation,2005
8364,offals,,98684.0,deforestation,2006
8365,offals,,112648.0,deforestation,2007
8366,offals,,120669.0,deforestation,2008
8367,offals,,141200.0,deforestation,2009
8368,offals,,140218.0,deforestation,2010
8369,offals,,158944.0,deforestation,2011
8370,offals,,171137.0,deforestation,2012
8371,offals,,194539.0,deforestation,2013
8372,offals,,202578.0,deforestation,2014
8373,offals,,181090.0,deforestation,2015
8374,offals,,209883.0,deforestation,2016
8375,offals,,218356.0,deforestation,2017
8376,offals,,219496.0,deforestation,2018
8377,offals,,234246.0,deforestation,2019
8421,"oil, boiled etc",,6527.0,deforestation,2004
8422,"oil, boiled etc",,11331.0,deforestation,2005
8423,"oil, boiled etc",,14276.0,deforestation,2006
8424,"oil, boiled etc",,19600.0,deforestation,2007
8425,"oil, boiled etc",,8545.0,deforestation,2008
8426,"oil, boiled etc",,9190.0,deforestation,2009
8427,"oil, boiled etc",,14398.0,deforestation,2010
8428,"oil, boiled etc",,11348.0,deforestation,2011
8429,"oil, boiled etc",,12480.0,deforestation,2012
8430,"oil, boiled etc",,10379.0,deforestation,2013
8431,"oil, boiled etc",,7520.0,deforestation,2014
8432,"oil, boiled etc",,11134.0,deforestation,2015
8433,"oil, boiled etc",,11193.0,deforestation,2016
8434,"oil, boiled etc",,8774.0,deforestation,2017
8435,"oil, boiled etc",,10678.0,deforestation,2018
8436,"oil, boiled etc",,13497.0,deforestation,2019
8480,"oil, castor beans",,824.0,deforestation,2004
8481,"oil, castor beans",,11782.0,deforestation,2005
8482,"oil, castor beans",,4343.0,deforestation,2006
8483,"oil, castor beans",,746.0,deforestation,2007
8484,"oil, castor beans",,237.0,deforestation,2008
8485,"oil, castor beans",,874.0,deforestation,2009
8486,"oil, castor beans",,2007.0,deforestation,2010
8487,"oil, castor beans",,10627.0,deforestation,2011
8488,"oil, castor beans",,368.0,deforestation,2012
8489,"oil, castor beans",,112.0,deforestation,2013
8490,"oil, castor beans",,585.0,deforestation,2014
8491,"oil, castor beans",,4598.0,deforestation,2015
8492,"oil, castor beans",,1466.0,deforestation,2016
8493,"oil, castor beans",,385.0,deforestation,2017
8494,"oil, castor beans",,332.0,deforestation,2018
8495,"oil, castor beans",,466.0,deforestation,2019
8539,"oil, citronella",,0.0,deforestation,2004
8540,"oil, citronella",,0.0,deforestation,2005
8541,"oil, citronella",,0.0,deforestation,2006
8542,"oil, citronella",,0.0,deforestation,2007
8543,"oil, citronella",,0.0,deforestation,2008
8544,"oil, citronella",,0.0,deforestation,2009
8545,"oil, citronella",,0.0,deforestation,2010
8546,"oil, citronella",,0.0,deforestation,2011
8547,"oil, citronella",,0.0,deforestation,2012
8548,"oil, citronella",,0.0,deforestation,2013
8549,"oil, citronella",,0.0,deforestation,2014
8550,"oil, citronella",,0.0,deforestation,2015
8551,"oil, citronella",,0.0,deforestation,2016
8552,"oil, citronella",,0.0,deforestation,2017
8553,"oil, citronella",,0.0,deforestation,2018
8554,"oil, citronella",,0.0,deforestation,2019
8598,"oil, coconut (copra)",,2.0,deforestation,2004
8599,"oil, coconut (copra)",,0.0,deforestation,2005
8600,"oil, coconut (copra)",,2.0,deforestation,2006
8601,"oil, coconut (copra)",,0.0,deforestation,2007
8602,"oil, coconut (copra)",,0.0,deforestation,2008
8603,"oil, coconut (copra)",,2.0,deforestation,2009
8604,"oil, coconut (copra)",,0.0,deforestation,2010
8605,"oil, coconut (copra)",,13.0,deforestation,2011
8606,"oil, coconut (copra)",,24.0,deforestation,2012
8607,"oil, coconut (copra)",,2.0,deforestation,2013
8608,"oil, coconut (copra)",,1.0,deforestation,2014
8609,"oil, coconut (copra)",,14.0,deforestation,2015
8610,"oil, coconut (copra)",,75.0,deforestation,2016
8611,"oil, coconut (copra)",,43.0,deforestation,2017
8612,"oil, coconut (copra)",,28.0,deforestation,2018
8613,"oil, coconut (copra)",,46.0,deforestation,2019
8657,"oil, cottonseed",,44410.0,deforestation,2004
8658,"oil, cottonseed",,62644.0,deforestation,2005
8659,"oil, cottonseed",,26081.0,deforestation,2006
